t, $atleast, >d, $done_percent, <ep, $learning_curve, <np, $nprod, $optimism, $pomposity, $productivity_exp, $productivity_new, $r, $to, $ts, >d, <ep, <np, $r, $nprod, $ts, $to
22, 29.26, 23.66, 94.88, 6.17, 5.26, 0.0, 0.68, 4.69, 0.95, 7.94, 0.16, 253.02, 74.65, 1.86, 100, 6, 0, 0, 0, 0.68, 100, 1.86, 0, 0, 30.64, 5.41, 74.65
30, 92.76, 49.32, 17.11, 1.19, 39.11, 0.0, 0.76, 3.38, 0.01, 6.35, 0.9, 737.95, 37.94, 4.08, 100, 1, 0, 593.31, 0, 0.76, 100, 4.08, 0, 0, 4.82, 0.1, 37.94
69, 50.29, 28.66, 24.54, 10.57, 91.48, 0.0, 0.99, 1.05, 0.65, 9.72, 0.41, 522.28, 90.95, 9.63, 100, 10, 0, 0, 0, 0.99, 72.45, 9.63, 0, 0, 49.64, 48.41, 90.95
15, 58.02, 69.42, 17.91, 25.23, 29.75, 0.0, 0.4, 6.94, 0.38, 5.63, 0.57, 100.93, 3.93, 1.47, 100, 25, 0, 24.5, 0, 0.4, 100, 1.47, 0, 0, 1.44, 97.45, 3.93
12, 57.37, 37.27, 8.41, 16.05, 31.65, 0.0, 0.69, 8.66, 0.57, 7.2, 0.93, 705.56, 80.54, 6.59, 100, 16, 0, 0, 0, 0.69, 100, 6.59, 0, 0, 64.41, 18.97, 80.54
69, 76.18, 49.58, 13.95, 19.75, 73.21, 0.0, 0.61, 1.39, 0.3, 8.83, 0.12, 873.52, 47.81, 4.16, 100, 19, 0, 0, 0, 0.61, 95.91, 4.16, 0, 0, 95.37, 6.81, 47.81
69, 92.19, 7.35, 15.3, 13.12, 21.55, 0.0, 0.83, 1.44, 0.01, 1.14, 0.86, 421.22, 76.8, 6.7, 100, 13, 0, 0, 0, 0.83, 99.36, 6.7, 0, 0, 12.26, 0.33, 76.8
29, 30.79, 79.54, 46.44, 22.2, 70.1, 0.0, 0.61, 3.48, 0.29, 5.52, 0.05, 804.32, 54.22, 1.44, 100, 22, 0, 0, 0, 0.61, 100, 1.44, 0, 0, 30.24, 59.17, 54.22
19, 27.05, 58.9, 10.2, 27.85, 80.13, 0.0, 0.18, 5.52, 0.52, 1.29, 0.14, 400.57, 20.65, 1.05, 65.17, 27, 0, 394.3, 0, 0.18, 100, 1.05, 0, 0, 0, 100, 20.65
69, 72.24, 46.14, 20.09, 5.22, 77.07, 0.0, 0.37, 0.85, 0.91, 4.53, 0.84, 702.02, 35.18, 1.29, 100, 5, 0, 167.09, 0, 0.37, 58.65, 1.29, 0, 0, 7.74, 7.6, 35.18
38, 15.87, 55.37, 33.69, 5.94, 51.88, 0.0, 0.14, 2.69, 0.78, 8.52, 0.36, 536.38, 9.06, 2.72, 100, 5, 0, 316.05, 0, 0.14, 100, 2.72, 0, 0, 5.79, 2.86, 9.06
11, 71.16, 5.85, 57.7, 17.75, 88.24, 0.0, 0.7, 9.38, 0.45, 4.24, 0.98, 726.43, 70.28, 2.17, 100, 17, 0, 280.57, 0, 0.7, 100, 2.17, 0, 0, 39.54, 21.63, 70.28
69, 43.54, 38.73, 68.99, 2.88, 85.15, 0.0, 0.51, 1.07, 0.88, 4.36, 0.13, 208.91, 77.8, 9.63, 100, 2, 0, 101.92, 0, 0.51, 73.83, 9.63, 0, 0, 1.51, 66.09, 77.8
13, 4.33, 16.21, 40.07, 6.69, 64.46, 0.0, 0.97, 8.19, 0.06, 8.55, 0.77, 719.34, 37.49, 7.99, 100, 6, 0, 89.97, 0, 0.97, 100, 7.99, 0, 0, 48.3, 2.94, 37.49
13, 79.68, 63.75, 12.99, 14.0, 76.73, 0.0, 0.6, 8.04, 0.25, 6.98, 0.93, 113.42, 22.45, 1.79, 100, 14, 0, 0, 0, 0.6, 100, 1.79, 0, 0, 51.72, 11.79, 22.45
46, 32.93, 78.06, 36.08, 8.36, 43.37, 0.0, 0.48, 2.22, 0.04, 1.76, 0.02, 537.42, 1.79, 2.29, 100, 8, 0, 227.49, 0, 0.48, 100, 2.29, 0, 0, 6.74, 0.32, 1.79
18, 11.09, 32.59, 96.42, 3.77, 16.12, 0.0, 0.57, 5.88, 0.78, 4.24, 0.89, 389.6, 2.58, 4.9, 100, 3, 0, 273.86, 0, 0.57, 100, 4.9, 0, 0, 6.38, 11.98, 2.58
16, 78.21, 85.82, 0.79, 14.52, 17.18, 0.0, 0.96, 6.32, 0.16, 4.14, 0.33, 724.45, 50.01, 8.38, 100, 14, 0, 0, 0, 0.96, 100, 8.38, 0, 0, 50.75, 8.79, 50.01
44, 45.01, 75.67, 77.62, 22.99, 62.13, 0.0, 0.62, 2.31, 0.22, 2.62, 0.89, 814.85, 54.09, 2.1, 100, 22, 0, 0, 0, 0.62, 100, 2.1, 0, 0, 28.58, 20.02, 54.09
41, 11.95, 13.18, 83.7, 14.78, 17.41, 0.0, 0.51, 2.48, 0.36, 4.55, 0.94, 419.73, 76.26, 3.81, 100, 14, 0, 0, 0, 0.51, 100, 3.81, 0, 0, 30.73, 5.42, 76.26
57, 98.84, 78.29, 89.89, 9.97, 11.41, 0.0, 0.6, 1.76, 0.51, 9.11, 0.79, 757.53, 21.64, 7.19, 100, 9, 0, 0, 0, 0.6, 100, 7.19, 0, 0, 39.56, 19.57, 21.64
14, 87.51, 31.2, 31.52, 28.16, 44.47, 0.0, 0.48, 7.26, 0.13, 3.98, 0.22, 795.19, 26.42, 1.05, 100, 28, 0, 641.85, 0, 0.48, 100, 1.05, 0, 0, 7.68, 85.64, 26.42
11, 78.54, 40.61, 55.99, 17.73, 14.63, 0.0, 0.32, 9.55, 0.72, 5.29, 0.95, 260.53, 32.01, 8.11, 100, 17, 0, 51.21, 0, 0.32, 100, 8.11, 0, 0, 18.05, 37.26, 32.01
11, 83.71, 20.23, 41.8, 29.51, 77.63, 0.0, 0.23, 9.9, 0.15, 5.7, 0.99, 229.24, 1.44, 9.37, 100, 29, 0, 0, 0, 0.23, 100, 9.37, 0, 0, 33.77, 11.17, 1.44
11, 16.07, 8.76, 85.45, 12.71, 59.78, 0.0, 0.6, 9.31, 0.27, 5.18, 0.52, 656.14, 24.13, 1.94, 100, 12, 0, 273.85, 0, 0.6, 100, 1.94, 0, 0, 34.5, 7.5, 24.13
53, 17.62, 24.11, 37.65, 8.85, 77.89, 0.0, 0.89, 1.92, 0.77, 5.3, 0.23, 948.6, 42.14, 6.26, 100, 8, 0, 0, 0, 0.89, 100, 6.26, 0, 0, 29.67, 21.36, 42.14
17, 4.83, 26.57, 72.23, 4.17, 53.59, 0.0, 0.66, 6.06, 0.43, 7.58, 0.25, 167.52, 74.35, 7.13, 100, 4, 0, 0, 0, 0.66, 100, 7.13, 0, 0, 16.76, 16.24, 74.35
23, 7.45, 4.69, 20.55, 29.59, 34.3, 0.0, 0.73, 4.53, 0.75, 5.3, 0.67, 740.67, 64.16, 2.57, 100, 29, 0, 175.86, 0, 0.73, 100, 2.57, 0, 0, 21.13, 81.17, 64.16
15, 71.89, 39.04, 88.29, 20.52, 60.09, 0.0, 0.43, 6.94, 0.14, 1.93, 0.22, 895.69, 68.36, 4.85, 100, 20, 0, 654.72, 0, 0.43, 100, 4.85, 0, 0, 16.03, 3.44, 68.36
69, 6.93, 43.01, 1.65, 12.53, 45.32, 0.0, 0.6, 0.96, 0.04, 7.58, 0.25, 778.3, 79.08, 4.04, 100, 12, 0, 0, 0, 0.6, 66.24, 4.04, 0, 0, 54.29, 0.52, 79.08
17, 62.01, 28.6, 98.94, 23.69, 43.74, 0.0, 0.23, 5.97, 0.05, 2.61, 0.76, 968.4, 19.21, 8.6, 100, 23, 0, 740.37, 0, 0.23, 100, 8.6, 0, 0, 13.39, 3.03, 19.21
65, 27.4, 85.05, 64.51, 28.02, 33.94, 0.0, 0.63, 1.54, 0.92, 6.94, 0.02, 318.18, 98.0, 2.71, 100, 28, 0, 0, 0, 0.63, 100, 2.71, 0, 0, 21.04, 82.81, 98.0
18, 40.46, 17.53, 83.35, 7.54, 43.08, 0.0, 0.73, 5.81, 0.89, 5.57, 0.75, 678.53, 47.92, 8.82, 100, 7, 0, 429.73, 0, 0.73, 100, 8.82, 0, 0, 12.96, 54.46, 47.92
16, 64.0, 43.18, 46.18, 6.11, 92.41, 0.0, 0.36, 6.3, 0.26, 5.14, 0.87, 254.32, 67.0, 2.66, 100, 6, 0, 78.56, 0, 0.36, 100, 2.66, 0, 0, 10.98, 1.13, 67.0
34, 5.46, 70.95, 13.82, 8.04, 46.79, 0.0, 0.62, 3.02, 0.9, 1.5, 0.93, 666.06, 44.28, 2.66, 100, 8, 0, 428.09, 0, 0.62, 100, 2.66, 0, 0, 6.99, 6.11, 44.28
22, 68.56, 16.89, 60.9, 22.32, 34.15, 0.0, 0.54, 4.63, 0.92, 3.52, 0.0, 809.74, 50.76, 9.16, 100, 22, 0, 443.58, 0, 0.54, 100, 9.16, 0, 0, 15.44, 63.07, 50.76
37, 29.34, 27.07, 13.67, 29.8, 16.21, 0.0, 0.6, 2.73, 1.0, 5.17, 0.89, 805.03, 55.25, 9.44, 100, 29, 0, 0, 0, 0.6, 100, 9.44, 0, 0, 22.02, 75.53, 55.25
12, 42.54, 22.9, 56.84, 21.35, 24.64, 0.0, 1.0, 8.74, 0.9, 3.57, 0.13, 124.5, 54.84, 1.4, 97.87, 21, 0, 49.53, 0, 1.0, 100, 1.4, 0, 0, 0, 100, 54.84
12, 43.62, 71.19, 34.02, 26.35, 44.29, 0.0, 0.52, 8.9, 0.43, 4.48, 0.53, 255.78, 80.61, 8.73, 100, 26, 0, 0, 0, 0.52, 100, 8.73, 0, 0, 43.99, 27.38, 80.61
69, 94.96, 7.9, 73.86, 13.22, 45.99, 0.0, 0.24, 0.43, 0.29, 6.62, 0.75, 837.7, 98.78, 7.23, 100, 13, 0, 0, 0, 0.24, 29.67, 7.23, 0, 0, 18.29, 11.44, 98.78
36, 84.62, 85.26, 40.4, 5.31, 70.65, 0.0, 0.53, 2.79, 0.33, 5.4, 0.56, 179.85, 40.76, 5.36, 100, 5, 0, 0, 0, 0.53, 100, 5.36, 0, 0, 13.41, 6.27, 40.76
16, 5.36, 55.06, 1.41, 2.95, 51.23, 0.0, 0.43, 6.5, 0.7, 5.1, 0.57, 800.96, 97.41, 4.1, 100, 2, 0, 735.33, 0, 0.43, 100, 4.1, 0, 0, 4.08, 6.91, 97.41
69, 10.32, 49.88, 29.85, 28.17, 70.59, 0.0, 0.69, 0.92, 0.13, 1.15, 0.63, 155.93, 77.93, 2.52, 100, 28, 0, 0, 0, 0.69, 63.48, 2.52, 0, 0, 19.2, 13.59, 77.93
11, 69.09, 79.92, 50.68, 21.89, 40.63, 0.0, 0.34, 9.68, 0.93, 2.01, 0.51, 761.38, 31.33, 1.57, 94.27, 21, 0, 747.03, 0, 0.34, 100, 1.57, 0, 0, 0, 100, 31.33
23, 76.37, 3.66, 59.63, 18.42, 7.8, 0.0, 0.88, 4.49, 0.77, 8.89, 0.84, 565.01, 36.19, 5.9, 100, 18, 0, 0, 0, 0.88, 100, 5.9, 0, 0, 100, 21.73, 36.19
14, 94.47, 73.0, 27.13, 19.92, 52.82, 0.0, 0.63, 7.26, 0.14, 3.76, 0.95, 625.01, 80.17, 8.68, 100, 19, 0, 44.38, 0, 0.63, 100, 8.68, 0, 0, 41.2, 8.46, 80.17
14, 26.08, 42.75, 84.43, 6.85, 40.82, 0.0, 0.34, 7.41, 0.23, 1.28, 0.61, 674.4, 78.75, 6.56, 76.89, 6, 0, 640.26, 0, 0.34, 100, 6.56, 0, 0, 2.43, 7.11, 78.75
28, 9.07, 17.7, 65.08, 21.22, 77.15, 0.0, 0.36, 3.61, 0.91, 1.21, 0.03, 675.17, 77.97, 3.35, 100, 21, 0, 493.84, 0, 0.36, 100, 3.35, 0, 0, 6.38, 30.29, 77.97
12, 14.25, 60.84, 72.55, 13.82, 55.94, 0.0, 0.5, 8.62, 0.66, 2.43, 0.44, 709.52, 11.65, 8.99, 100, 13, 0, 593.41, 0, 0.5, 100, 8.99, 0, 0, 9.12, 42.27, 11.65
11, 26.41, 73.7, 59.39, 27.18, 54.45, 0.0, 0.44, 9.36, 0.7, 2.82, 0.04, 386.55, 47.6, 5.49, 100, 27, 0, 101.31, 0, 0.44, 100, 5.49, 0, 0, 25.17, 24.86, 47.6
29, 33.23, 37.07, 18.75, 26.93, 39.97, 0.0, 0.27, 3.54, 0.64, 7.81, 0.64, 216.91, 66.2, 7.65, 100, 26, 0, 0, 0, 0.27, 100, 7.65, 0, 0, 37.29, 31.98, 66.2
13, 91.64, 75.53, 66.06, 13.95, 75.79, 0.0, 0.14, 8.06, 0.06, 2.69, 0.27, 649.92, 88.08, 5.01, 100, 13, 0, 586.93, 0, 0.14, 100, 5.01, 0, 0, 4.84, 1.12, 88.08
55, 36.53, 30.77, 15.13, 29.03, 92.72, 0.0, 0.6, 1.85, 0.88, 6.55, 0.45, 999.76, 60.84, 1.3, 100, 29, 0, 899.76, 0, 0.6, 100, 1.3, 0, 0, 0, 100, 60.84
15, 55.04, 81.92, 95.56, 8.13, 64.73, 0.0, 0.22, 6.77, 0.53, 9.33, 0.27, 509.92, 95.29, 4.1, 100, 8, 0, 276.42, 0, 0.22, 100, 4.1, 0, 0, 15.51, 5.57, 95.29
53, 23.04, 56.72, 21.27, 5.7, 74.2, 0.0, 0.91, 1.89, 0.82, 4.03, 0.63, 874.49, 31.14, 6.73, 100, 5, 0, 159.88, 0, 0.91, 100, 6.73, 0, 0, 13.39, 26.98, 31.14
17, 98.48, 72.48, 24.93, 4.56, 48.23, 0.0, 0.15, 6.01, 0.1, 5.46, 0.16, 203.71, 95.16, 1.12, 100, 4, 0, 148.37, 0, 0.15, 100, 1.12, 0, 0, 3.25, 0.66, 95.16
69, 50.33, 10.15, 24.51, 6.94, 27.21, 0.0, 0.29, 0.42, 0.01, 4.59, 0.9, 504.03, 28.95, 8.07, 100, 6, 0, 0, 0, 0.29, 28.98, 8.07, 0, 0, 7.95, 0.5, 28.95
58, 97.85, 14.04, 29.5, 18.84, 73.86, 0.0, 0.57, 1.74, 0.33, 3.88, 0.21, 520.99, 64.18, 9.17, 100, 18, 0, 0, 0, 0.57, 100, 9.17, 0, 0, 30.92, 22.33, 64.18
13, 2.23, 73.8, 30.15, 19.49, 98.87, 0.0, 0.87, 8.28, 0.93, 7.85, 0.51, 863.41, 81.81, 3.13, 100, 19, 0, 0, 0, 0.87, 100, 3.13, 0, 0, 93.26, 28.13, 81.81
18, 57.39, 37.29, 79.42, 13.76, 40.15, 0.0, 0.45, 5.66, 0.54, 5.48, 0.75, 479.04, 35.21, 5.01, 100, 13, 0, 0, 0, 0.45, 100, 5.01, 0, 0, 28.83, 10.06, 35.21
26, 71.46, 51.32, 15.45, 7.43, 97.21, 0.0, 0.16, 3.91, 0.41, 4.09, 0.95, 165.75, 60.79, 9.18, 100, 7, 0, 78.09, 0, 0.16, 100, 9.18, 0, 0, 3.32, 27.46, 60.79
50, 30.85, 28.03, 41.13, 13.57, 68.19, 0.0, 0.61, 2.0, 0.21, 3.41, 0.43, 442.19, 52.35, 5.66, 100, 13, 0, 0, 0, 0.61, 100, 5.66, 0, 0, 25.71, 4.91, 52.35
16, 59.05, 78.16, 67.83, 9.61, 49.75, 0.0, 0.16, 6.66, 0.78, 8.5, 0.56, 723.6, 91.99, 8.29, 100, 9, 0, 603.88, 0, 0.16, 100, 8.29, 0, 0, 7.17, 41.46, 91.99
13, 14.89, 43.95, 56.14, 4.54, 65.0, 0.0, 0.86, 7.72, 0.02, 7.06, 0.53, 252.11, 17.44, 8.77, 100, 4, 0, 0, 0, 0.86, 100, 8.77, 0, 0, 23.99, 1.21, 17.44
26, 21.53, 22.27, 68.16, 25.35, 19.47, 0.0, 0.14, 3.9, 0.36, 7.0, 0.37, 690.2, 93.79, 7.4, 100, 25, 0, 155.99, 0, 0.14, 100, 7.4, 0, 0, 20.39, 16.78, 93.79
11, 88.7, 62.01, 95.69, 16.75, 99.92, 0.0, 0.74, 9.17, 0.29, 5.6, 0.6, 177.93, 75.08, 6.46, 100, 16, 0, 0, 0, 0.74, 100, 6.46, 0, 0, 60.15, 9.28, 75.08
34, 17.52, 53.88, 74.2, 16.97, 20.15, 0.0, 0.78, 3.02, 0.98, 2.66, 0.71, 977.15, 26.47, 5.07, 100, 16, 0, 76.19, 0, 0.78, 100, 5.07, 0, 0, 26.3, 20.79, 26.47
13, 82.84, 39.4, 10.1, 20.25, 37.29, 0.0, 0.32, 8.21, 0.98, 5.92, 0.04, 433.83, 67.06, 4.07, 100, 20, 0, 51.54, 0, 0.32, 100, 4.07, 0, 0, 28.7, 24.25, 67.06
13, 12.42, 88.87, 74.99, 8.84, 40.25, 0.0, 0.73, 8.24, 0.77, 7.11, 0.37, 808.9, 39.05, 1.15, 100, 8, 0, 405.32, 0, 0.73, 100, 1.15, 0, 0, 30.17, 27.34, 39.05
13, 71.84, 4.91, 14.23, 18.84, 87.9, 0.0, 0.44, 7.76, 0.03, 6.29, 0.71, 729.49, 10.66, 7.09, 100, 18, 0, 88.95, 0, 0.44, 100, 7.09, 0, 0, 49.23, 1.18, 10.66
32, 68.61, 5.76, 77.88, 28.75, 80.58, 0.0, 1.0, 3.13, 0.59, 4.56, 0.69, 197.42, 57.75, 5.06, 100, 28, 0, 0, 0, 1.0, 100, 5.06, 0, 0, 99.78, 21.85, 57.75
24, 86.62, 31.15, 24.12, 29.04, 26.11, 0.0, 0.16, 4.25, 0.33, 7.52, 0.41, 360.26, 38.82, 5.92, 100, 29, 0, 0, 0, 0.16, 100, 5.92, 0, 0, 30.36, 13.0, 38.82
13, 72.8, 14.65, 36.98, 6.16, 92.01, 0.0, 0.93, 7.98, 0.09, 4.42, 0.46, 935.05, 83.43, 2.61, 100, 6, 0, 615.56, 0, 0.93, 100, 2.61, 0, 0, 24.57, 0.39, 83.43
11, 50.2, 26.26, 75.99, 16.98, 23.37, 0.0, 0.19, 9.36, 0.85, 3.51, 0.1, 471.85, 53.5, 8.61, 90.44, 16, 0, 407.67, 0, 0.19, 100, 8.61, 0, 0, 5.35, 49.85, 53.5
17, 21.63, 21.67, 29.39, 23.0, 62.39, 0.0, 0.23, 5.91, 0.82, 2.04, 0.7, 160.7, 30.57, 9.42, 100, 23, 0, 80.56, 0, 0.23, 100, 9.42, 0, 0, 4.33, 59.84, 30.57
20, 77.04, 23.21, 56.68, 16.43, 16.11, 0.0, 0.87, 5.1, 0.63, 3.13, 0.76, 102.65, 98.65, 8.4, 100, 16, 0, 0, 0, 0.87, 100, 8.4, 0, 0, 28.31, 35.01, 98.65
34, 94.43, 88.82, 36.13, 20.12, 16.76, 0.0, 0.17, 3.02, 0.06, 4.52, 0.81, 386.89, 5.99, 8.05, 100, 20, 0, 0, 0, 0.17, 100, 8.05, 0, 0, 14.89, 3.11, 5.99
12, 1.51, 32.78, 6.98, 12.67, 9.07, 0.0, 0.4, 9.04, 0.61, 1.86, 0.31, 671.44, 11.5, 2.79, 100, 12, 0, 572.75, 0, 0.4, 100, 2.79, 0, 0, 8.16, 8.6, 11.5
38, 92.51, 32.94, 7.53, 8.91, 22.07, 0.0, 0.22, 2.67, 0.38, 1.54, 0.33, 729.14, 67.34, 5.02, 100, 8, 0, 632.44, 0, 0.22, 100, 5.02, 0, 0, 2.54, 6.27, 67.34
22, 27.63, 30.0, 47.18, 9.89, 50.79, 0.0, 0.13, 4.62, 0.11, 5.62, 0.68, 563.87, 96.19, 1.68, 100, 9, 0, 422.17, 0, 0.13, 100, 1.68, 0, 0, 6.43, 2.14, 96.19
15, 1.8, 39.67, 20.66, 12.92, 5.54, 0.0, 0.36, 6.86, 0.46, 6.71, 0.11, 526.35, 97.07, 1.72, 100, 12, 0, 159.19, 0, 0.36, 100, 1.72, 0, 0, 24.15, 16.67, 97.07
16, 88.78, 9.48, 1.71, 28.61, 88.47, 0.0, 0.34, 6.33, 0.64, 8.62, 0.31, 719.28, 38.42, 5.49, 100, 28, 0, 0, 0, 0.34, 100, 5.49, 0, 0, 62.64, 23.66, 38.42
69, 50.39, 14.73, 44.69, 4.58, 55.24, 0.0, 0.64, 1.29, 0.03, 2.54, 0.48, 163.09, 50.97, 8.04, 100, 4, 0, 0, 0, 0.64, 89.01, 8.04, 0, 0, 6.41, 1.49, 50.97
69, 17.31, 53.47, 11.95, 20.03, 95.63, 0.0, 0.38, 1.0, 0.62, 5.51, 0.35, 636.7, 60.35, 4.1, 100, 20, 0, 0, 0, 0.38, 69.0, 4.1, 0, 0, 35.48, 15.28, 60.35
12, 94.05, 62.55, 58.23, 2.68, 54.76, 0.0, 0.9, 8.65, 0.84, 8.23, 0.16, 164.35, 3.35, 7.17, 100, 2, 0, 39.4, 0, 0.9, 100, 7.17, 0, 0, 10.01, 32.41, 3.35
40, 51.66, 24.17, 42.14, 3.38, 98.95, 0.0, 0.46, 2.5, 0.66, 8.7, 0.66, 510.0, 87.21, 8.9, 100, 3, 0, 223.99, 0, 0.46, 100, 8.9, 0, 0, 7.03, 41.48, 87.21
69, 47.31, 27.72, 41.21, 6.24, 47.68, 0.0, 0.14, 0.49, 0.12, 1.79, 0.44, 740.54, 25.19, 5.72, 100, 6, 0, 639.53, 0, 0.14, 33.81, 5.72, 0, 0, 1.46, 2.67, 25.19
15, 34.95, 55.21, 86.23, 3.07, 84.61, 0.0, 0.45, 6.69, 0.42, 5.97, 0.42, 175.55, 34.83, 8.0, 100, 3, 0, 78.06, 0, 0.45, 100, 8.0, 0, 0, 6.39, 20.74, 34.83
11, 37.61, 25.26, 18.77, 14.75, 96.07, 0.0, 0.29, 9.96, 0.48, 5.55, 0.04, 497.69, 52.63, 7.27, 100, 14, 0, 293.27, 0, 0.29, 100, 7.27, 0, 0, 18.19, 19.28, 52.63
12, 96.85, 59.28, 53.75, 26.16, 77.79, 0.0, 0.99, 8.79, 0.88, 4.08, 0.42, 613.1, 86.42, 4.66, 100, 26, 0, 0, 0, 0.99, 100, 4.66, 0, 0, 73.26, 30.24, 86.42
12, 59.67, 69.78, 68.65, 6.77, 37.37, 0.0, 0.69, 8.49, 0.42, 9.82, 0.59, 341.37, 65.35, 4.13, 100, 6, 0, 0, 0, 0.69, 100, 4.13, 0, 0, 38.95, 4.2, 65.35
11, 33.64, 85.01, 58.58, 17.13, 93.25, 0.0, 0.14, 9.88, 0.66, 3.52, 0.32, 945.64, 67.37, 4.24, 100, 17, 0, 864.3, 0, 0.14, 100, 4.24, 0, 0, 7.3, 12.91, 67.37
48, 50.79, 80.77, 83.3, 11.35, 7.14, 0.0, 0.24, 2.12, 0.66, 3.68, 0.34, 829.19, 65.46, 8.91, 100, 11, 0, 551.58, 0, 0.24, 100, 8.91, 0, 0, 5.7, 41.33, 65.46
21, 67.48, 82.49, 80.11, 22.07, 78.16, 0.0, 0.38, 4.94, 0.43, 8.04, 0.72, 570.74, 31.58, 9.17, 100, 22, 0, 0, 0, 0.38, 100, 9.17, 0, 0, 47.36, 29.54, 31.58
22, 72.21, 51.53, 0.35, 15.47, 14.2, 0.0, 0.3, 4.59, 0.77, 5.85, 0.3, 173.57, 19.96, 2.48, 100, 15, 0, 0, 0, 0.3, 100, 2.48, 0, 0, 20.71, 21.31, 19.96
20, 18.48, 54.28, 69.22, 9.77, 83.37, 0.0, 0.55, 5.22, 0.11, 1.02, 0.19, 320.76, 1.79, 9.83, 100, 9, 0, 228.01, 0, 0.55, 100, 9.83, 0, 0, 4.62, 8.58, 1.79
30, 71.34, 1.87, 9.83, 18.43, 60.9, 0.0, 0.84, 3.36, 0.97, 7.47, 0.55, 702.76, 21.71, 8.66, 100, 18, 0, 0, 0, 0.84, 100, 8.66, 0, 0, 47.39, 58.04, 21.71
20, 45.37, 44.33, 2.78, 12.26, 82.74, 0.0, 0.42, 5.13, 0.89, 1.82, 0.41, 490.61, 39.78, 6.07, 100, 12, 0, 348.51, 0, 0.42, 100, 6.07, 0, 0, 7.0, 23.73, 39.78
11, 84.4, 79.6, 5.81, 12.95, 54.14, 0.0, 0.97, 9.88, 0.28, 1.17, 0.6, 643.1, 74.1, 7.4, 100, 12, 0, 509.06, 0, 0.97, 100, 7.4, 0, 0, 12.04, 11.58, 74.1
69, 50.73, 84.82, 76.33, 17.77, 98.79, 0.0, 0.18, 0.54, 0.85, 4.31, 0.61, 782.46, 99.95, 3.13, 100, 17, 0, 56.72, 0, 0.18, 37.26, 3.13, 0, 0, 10.48, 20.55, 99.95
13, 72.21, 78.03, 47.19, 7.57, 26.34, 0.0, 0.9, 8.08, 0.34, 8.09, 0.58, 530.48, 61.97, 7.0, 100, 7, 0, 0, 0, 0.9, 100, 7.0, 0, 0, 44.73, 12.24, 61.97
38, 73.71, 17.99, 89.2, 9.57, 60.8, 0.0, 0.19, 2.7, 0.21, 4.29, 0.09, 339.53, 14.24, 4.45, 100, 9, 0, 68.15, 0, 0.19, 100, 4.45, 0, 0, 7.14, 2.72, 14.24
17, 33.16, 58.24, 91.37, 13.39, 94.12, 0.0, 0.81, 6.16, 0.33, 2.89, 0.29, 704.47, 9.83, 9.74, 100, 13, 0, 310.05, 0, 0.81, 100, 9.74, 0, 0, 22.75, 25.24, 9.83
28, 46.48, 26.69, 59.63, 28.0, 37.39, 0.0, 0.24, 3.58, 0.96, 7.13, 0.02, 751.18, 82.55, 5.04, 100, 28, 0, 0, 0, 0.24, 100, 5.04, 0, 0, 30.86, 35.59, 82.55
25, 96.62, 13.31, 47.11, 24.29, 94.44, 0.0, 0.61, 4.1, 0.95, 9.14, 0.77, 140.09, 58.57, 8.16, 100, 24, 0, 0, 0, 0.61, 100, 8.16, 0, 0, 63.85, 52.28, 58.57
15, 84.43, 46.01, 34.98, 4.68, 73.51, 0.0, 0.81, 6.96, 0.11, 4.77, 0.17, 105.35, 57.53, 6.2, 100, 4, 0, 0, 0, 0.81, 100, 6.2, 0, 0, 14.99, 2.99, 57.53
36, 22.85, 69.0, 57.51, 10.28, 56.93, 0.0, 0.81, 2.82, 0.07, 5.56, 0.5, 627.71, 5.58, 9.42, 100, 10, 0, 0, 0, 0.81, 100, 9.42, 0, 0, 42.8, 4.96, 5.58
11, 86.49, 45.47, 35.81, 16.74, 37.19, 0.0, 0.76, 9.72, 0.12, 9.67, 0.57, 843.37, 83.17, 6.97, 100, 16, 0, 0, 0, 0.76, 100, 6.97, 0, 0, 100, 4.48, 83.17
14, 46.59, 40.54, 21.34, 6.17, 89.24, 0.0, 0.52, 7.55, 0.96, 7.39, 0.52, 717.1, 9.98, 8.37, 100, 6, 0, 550.83, 0, 0.52, 100, 8.37, 0, 0, 11.02, 52.22, 9.98
13, 87.82, 75.16, 35.47, 5.72, 24.29, 0.0, 0.92, 7.84, 0.85, 6.47, 0.9, 336.75, 90.45, 5.59, 100, 5, 0, 13.83, 0, 0.92, 100, 5.59, 0, 0, 24.43, 17.92, 90.45
14, 22.58, 24.77, 65.25, 28.28, 62.87, 0.0, 0.81, 7.6, 0.77, 5.85, 0.45, 227.38, 95.52, 5.69, 100, 28, 0, 0, 0, 0.81, 100, 5.69, 0, 0, 94.5, 28.77, 95.52
37, 90.59, 3.99, 54.4, 16.68, 49.81, 0.0, 0.19, 2.76, 0.6, 7.87, 0.53, 664.85, 38.13, 9.99, 100, 16, 0, 199.16, 0, 0.19, 100, 9.99, 0, 0, 12.27, 48.71, 38.13
11, 11.12, 41.17, 69.76, 4.0, 62.25, 0.0, 0.81, 9.8, 0.87, 5.42, 0.03, 328.15, 70.48, 4.05, 100, 4, 0, 149.19, 0, 0.81, 100, 4.05, 0, 0, 16.14, 8.09, 70.48
